#project_accession: PXD004452
#project_title: HeLa proteome of 12,250 protein-coding genes
#project_description: We developed an optimized multi-shot proteomics workflow based on high-resolution offline high pH reversed-phase peptide separation of high peptide loads collecting many fractions that were in turn analyzed by short online chromatographic separations and fast peptide sequencing using orbitrap tandem mass spectrometry.
#quantms_version: 1.1
#factor_value: organism part
#INFO=<ID=protein, Number=inf, Type=String, Description="Protein Accession">
#INFO=<ID=sample_accession, Number=1, Type=String, Description="Sample Accession in the SDRF">
#INFO=<ID=condition, Number=1, Type=String, Description="Value of the factor value">
#INFO=<ID=ibaq, Number=1, Type=Float, Description="Intensity based absolute quantification">
#INFO=<ID=ribaq, Number=1, Type=Float, Description="relative iBAQ">
protein	sample_accession	condition	ibaq	ribaq
Q8NI60	PXD004452-Sample-1	colon	3554247.708333333	4.049753688878512
Q9H6D7	PXD004452-Sample-1	colon	3543578.6	4.048448067082632
Q9UPR0	PXD004452-Sample-1	colon	3543466.8209876544	4.048434367436199
Q9H4Z3	PXD004452-Sample-1	colon	3542934.028645833	4.048369062416232
Q969K4	PXD004452-Sample-1	colon	3540790.913333333	4.048106278869349
O43236	PXD004452-Sample-1	colon	3537243.75	4.047670984705271
Q8IY37	PXD004452-Sample-1	colon	3530043.4326923075	4.0467860456683225
A1L390	PXD004452-Sample-1	colon	3524956.6475694445	4.046159776903708
Q6GMV2	PXD004452-Sample-1	colon	3522250.0	4.045826174606953
Q14684	PXD004452-Sample-1	colon	3521718.044270833	4.045760579352466
Q9C0I1	PXD004452-Sample-1	colon	3518453.5263157897	4.045357815805768
Q9NR56	PXD004452-Sample-1	colon	3515710.208333333	4.045019066818046
P51589	PXD004452-Sample-1	colon	3511784.9375	4.0445339085632765
Q9NUL5	PXD004452-Sample-1	colon	3511456.923076923	4.04449334186862
Q8NBZ0	PXD004452-Sample-1	colon	3510817.1481481483	4.044414207753609
Q8NFF5	PXD004452-Sample-1	colon	3508265.4086021506	4.044098438151544
O94851	PXD004452-Sample-1	colon	3507122.8840206186	4.043956979944275
Q96G46	PXD004452-Sample-1	colon	3503719.590909091	4.043535338311328
P50281	PXD004452-Sample-1	colon	3502295.095238095	4.043358732738645
Q14011	PXD004452-Sample-1	colon	3498580.25	4.042897836962078
Q9Y2H0	PXD004452-Sample-1	colon	3496779.397727273	4.042674231526066
P19320	PXD004452-Sample-1	colon	3496068.0020833337	4.042585868321204
Q15024	PXD004452-Sample-1	colon	3495594.50925926	4.042527045310026
P51813	PXD004452-Sample-1	colon	3491857.3076923075	4.042062485062436
P40818	PXD004452-Sample-1	colon	3490710.171212121	4.041919788253756
Q9Y2S7	PXD004452-Sample-1	colon	3482926.68115942	4.040950329059056
Q96Q06	PXD004452-Sample-1	colon	3482203.387755102	4.040860130503591
P05106	PXD004452-Sample-1	colon	3479785.2285714285	4.040558437039283
Q5BJF6	PXD004452-Sample-1	colon	3479388.8372093025	4.040508962610334
O95248	PXD004452-Sample-1	colon	3478487.5346441944	4.04039644818443
Q9BTE1	PXD004452-Sample-1	colon	3475328.726190476	4.0400018869467615
Q8IVS8	PXD004452-Sample-1	colon	3467804.1071428573	4.039060553433879
Q9HD89	PXD004452-Sample-1	colon	3465423.047619048	4.03876225625427
Q9Y4I1	PXD004452-Sample-1	colon	3464520.887254902	4.038649180802626
Q9HAW8	PXD004452-Sample-1	colon	3461909.013888889	4.03832164634108
Q9NPA8	PXD004452-Sample-1	colon	3460052.25	4.038088653898695
O75051	PXD004452-Sample-1	colon	3455799.5660919542	4.037554542574033
Q15291	PXD004452-Sample-1	colon	3453386.76	4.0372512164326375
Q9BX68	PXD004452-Sample-1	colon	3451382.636363636	4.036999106677539
Q6UVK1	PXD004452-Sample-1	colon	3450718.0802469137	4.036915476180926
Q96HP0	PXD004452-Sample-1	colon	3448081.1085858587	4.036583469909759
Q96S82	PXD004452-Sample-1	colon	3446159.458333333	4.036341365760846
Q96CN4	PXD004452-Sample-1	colon	3445475.70045045	4.036255188164491
Q68DH5	PXD004452-Sample-1	colon	3442375.137681159	4.035864193230339
O75182	PXD004452-Sample-1	colon	3442138.596491228	4.035834349863753
P11441	PXD004452-Sample-1	colon	3440851.9629629627	4.035671985018634
Q9BQ95	PXD004452-Sample-1	colon	3434868.0795454546	4.034916058893481
Q8NE01	PXD004452-Sample-1	colon	3433163.5202702703	4.034700486005754
Q8NBN3	PXD004452-Sample-1	colon	3430405.1785714286	4.0343514160988105
Q9H6S0	PXD004452-Sample-1	colon	3424231.663333333	4.03356913561084
Q02809	PXD004452-Sample-1	colon	3423309.2045454546	4.033452124622073
Q9UIC8	PXD004452-Sample-1	colon	3419858.0657894737	4.033014078733126
Q14687	PXD004452-Sample-1	colon	3417979.483660131	4.032775448357016
Q15269	PXD004452-Sample-1	colon	3417773.520833333	4.032749277569651
O43676	PXD004452-Sample-1	colon	3417496.6666666665	4.032714096447722
Q5T3F8	PXD004452-Sample-1	colon	3411786.785714286	4.031987879594943
Q53GS7	PXD004452-Sample-1	colon	3407237.715053764	4.031408431147877
Q9H5Q4	PXD004452-Sample-1	colon	3402819.375	4.030844893735963
Q9NYM9	PXD004452-Sample-1	colon	3401766.027777778	4.030710436494936
Q6NT76	PXD004452-Sample-1	colon	3400577.5	4.030558673780035
Q9UPU5	PXD004452-Sample-1	colon	3397764.803030303	4.03019931004445
Q6R327	PXD004452-Sample-1	colon	3397537.996254682	4.030170319156462
Q8N423	PXD004452-Sample-1	colon	3395723.8076923075	4.029938356331169
Q58DX5	PXD004452-Sample-1	colon	3394040.583333333	4.029723027779607
Q8N5C8	PXD004452-Sample-1	colon	3384108.833333333	4.028450318359272
Q9Y2T7	PXD004452-Sample-1	colon	3382701.029411765	4.028269612385272
Q9HC07	PXD004452-Sample-1	colon	3382475.333333333	4.0282406349998405
Q14671	PXD004452-Sample-1	colon	3382347.6153846155	4.028224236285256
Q86WX3	PXD004452-Sample-1	colon	3381100.0	4.028064012531327
Q9Y2D0	PXD004452-Sample-1	colon	3380520.1785714286	4.027989529421988
Q9H7N4	PXD004452-Sample-1	colon	3379304.147727273	4.027833278174723
Q9BVM2	PXD004452-Sample-1	colon	3379163.75	4.027815234452637
Q5K4L6	PXD004452-Sample-1	colon	3376164.4318181816	4.027429587038812
Q92817	PXD004452-Sample-1	colon	3374806.703539823	4.027254899902593
Q9P1Z2	PXD004452-Sample-1	colon	3373936.5303030303	4.027142905291438
Q92610	PXD004452-Sample-1	colon	3365592.301587302	4.0260675024171295
Q6P1X6	PXD004452-Sample-1	colon	3363263.461538461	4.025766885950249
Q8NI27	PXD004452-Sample-1	colon	3358721.3721461184	4.025179974581531
Q9Y6K5	PXD004452-Sample-1	colon	3353362.739361702	4.024486531202516
Q02153	PXD004452-Sample-1	colon	3352564.527027027	4.024383142304844
P17213	PXD004452-Sample-1	colon	3351501.1842105263	4.024245373988917
P35527	PXD004452-Sample-1	colon	3350938.75	4.024172486480178
P02776	PXD004452-Sample-1	colon	3348119.4166666665	4.023806936293528
O75648	PXD004452-Sample-1	colon	3347058.796296296	4.023669338289876
Q6SPF0	PXD004452-Sample-1	colon	3346341.6666666665	4.0235762778361135
O95985	PXD004452-Sample-1	colon	3343403.967391304	4.023194850279198
P79483	PXD004452-Sample-1	colon	3343240.535714286	4.023173620654839
Q8TCG2	PXD004452-Sample-1	colon	3340563.4032258065	4.022825715797106
Q8N122	PXD004452-Sample-1	colon	3338362.3232758623	4.022539467094773
Q15596	PXD004452-Sample-1	colon	3338033.68	4.022496711104485
Q96ME1	PXD004452-Sample-1	colon	3337700.6052631577	4.02245337429262
Q13938	PXD004452-Sample-1	colon	3336131.326923077	4.02224913512593
Q96PV6	PXD004452-Sample-1	colon	3333020.2364864866	4.021843947301219
O75339	PXD004452-Sample-1	colon	3330753.3976608184	4.021548476390779
O60229	PXD004452-Sample-1	colon	3327535.1126126125	4.021128643713262
Q9ULV3	PXD004452-Sample-1	colon	3325602.772727273	4.020876370398798
Q8N5Y8	PXD004452-Sample-1	colon	3325036.4285714286	4.020802404533296
Q15390	PXD004452-Sample-1	colon	3323971.346153846	4.020663268157957
Q9UL03	PXD004452-Sample-1	colon	3321511.75	4.0203417899236
Q9BYN0	PXD004452-Sample-1	colon	3320869.472222222	4.020257802664731
Q8N0U4	PXD004452-Sample-1	colon	3318131.787878788	4.019899627925985
Q96C24	PXD004452-Sample-1	colon	3313136.905405405	4.019245378971063
Q96MW5	PXD004452-Sample-1	colon	3310843.4166666665	4.018944638481232
Q9Y6W3	PXD004452-Sample-1	colon	3307675.275	4.018528863709593
P85037	PXD004452-Sample-1	colon	3301052.2580645164	4.0176583963897725
Q8WXI9	PXD004452-Sample-1	colon	3289099.15	4.0160829623078405
Q9BQ52	PXD004452-Sample-1	colon	3288314.8353174604	4.015979388611225
Q9Y6H3	PXD004452-Sample-1	colon	3287432.423076923	4.015862830977827
Q8NHU6	PXD004452-Sample-1	colon	3287228.627688172	4.015835907243777
P53365	PXD004452-Sample-1	colon	3287150.6666666665	4.015825607247403
Q9H4A5	PXD004452-Sample-1	colon	3283243.9791666665	4.015309153330959
O14618	PXD004452-Sample-1	colon	3281203.785714286	4.015039200756531
O15297	PXD004452-Sample-1	colon	3280311.6379310344	4.014921101556368
Q14517	PXD004452-Sample-1	colon	3279633.413352273	4.0148312992208925
P61225	PXD004452-Sample-1	colon	3272944.5454545454	4.013944643786822
Q86U28	PXD004452-Sample-1	colon	3271905.0	4.013806682217115
Q9Y5S9	PXD004452-Sample-1	colon	3270142.25	4.01357264153008
Q96DX4	PXD004452-Sample-1	colon	3266886.25	4.013140009807573
O95954	PXD004452-Sample-1	colon	3263842.222222222	4.012735153115702
Q14142	PXD004452-Sample-1	colon	3261622.5	4.0124396912012825
Q9Y3A2	PXD004452-Sample-1	colon	3254259.5303030307	4.011458182188075
O75928	PXD004452-Sample-1	colon	3251764.6428571427	4.011125101377124
Q86TB9	PXD004452-Sample-1	colon	3250585.335470085	4.010967568578063
Q6P531	PXD004452-Sample-1	colon	3250538.8484848486	4.0109613576395855
Q6ZXV5	PXD004452-Sample-1	colon	3244575.1785714286	4.010163838257375
P14859	PXD004452-Sample-1	colon	3243839.8181818184	4.010065397278817
Q9Y2R9	PXD004452-Sample-1	colon	3242440.0576923075	4.00987795292623
P55201	PXD004452-Sample-1	colon	3241777.6944444445	4.009789226509086
O15270	PXD004452-Sample-1	colon	3235906.388888889	4.009001946280591
Q9NVH2	PXD004452-Sample-1	colon	3235190.2679738565	4.008905824284726
Q9H2E6	PXD004452-Sample-1	colon	3235157.0918367347	4.008901370671193
Q14520	PXD004452-Sample-1	colon	3234444.8529411764	4.008805747655735
Q86SR1	PXD004452-Sample-1	colon	3232262.9166666665	4.00851267645054
Q7KZN9	PXD004452-Sample-1	colon	3228538.263157895	4.008011934638481
O60496	PXD004452-Sample-1	colon	3224670.944444445	4.007491401265381
O96013	PXD004452-Sample-1	colon	3223866.405797102	4.007383033529302
Q96S90	PXD004452-Sample-1	colon	3217430.851190476	4.006515218655335
O60240	PXD004452-Sample-1	colon	3215134.456790123	4.006205136623995
P15309	PXD004452-Sample-1	colon	3212782.65625	4.005887343464959
O43913	PXD004452-Sample-1	colon	3212074.3	4.005791579399257
Q9BY12	PXD004452-Sample-1	colon	3200550.4682539683	4.004230676615764
Q96G28	PXD004452-Sample-1	colon	3199367.333333333	4.004070102999302
Q9Y243	PXD004452-Sample-1	colon	3196477.4285714286	4.00367763888441
Q969R8	PXD004452-Sample-1	colon	3195772.272727273	4.003581821196569
Q96EV2	PXD004452-Sample-1	colon	3192893.0416666665	4.003190367212092
Q09327	PXD004452-Sample-1	colon	3190398.8076923075	4.002850971134854
Q9ULS5	PXD004452-Sample-1	colon	3189187.1913580243	4.00268600798691
Q8N5F7	PXD004452-Sample-1	colon	3186889.5	4.002373002115305
Q70EL4	PXD004452-Sample-1	colon	3181187.211538461	4.001595224714953
Q9H0E3	PXD004452-Sample-1	colon	3178836.434782609	4.001274178921252
Q14061	PXD004452-Sample-1	colon	3176681.625	4.000979687732589
P20336	PXD004452-Sample-1	colon	3173504.423076923	4.00054510475572
O75164	PXD004452-Sample-1	colon	3165225.333333333	3.9994106298140233
P15336	PXD004452-Sample-1	colon	3160917.205882353	3.998819117290576
Q8IYR2	PXD004452-Sample-1	colon	3159071.238095238	3.998565416305639
P20815	PXD004452-Sample-1	colon	3158804.1666666665	3.9985286990105537
Q8N2G8	PXD004452-Sample-1	colon	3156870.1041666665	3.998262709137852
P38432	PXD004452-Sample-1	colon	3145971.5384615385	3.996760786058667
Q9HCP0	PXD004452-Sample-1	colon	3141465.5083333333	3.996138292556005
Q9P212	PXD004452-Sample-1	colon	3140583.263888889	3.9960163088177945
Q07889	PXD004452-Sample-1	colon	3137673.6261261264	3.995613764055032
P22670	PXD004452-Sample-1	colon	3132561.0185185187	3.994905536089088
Q99735	PXD004452-Sample-1	colon	3130478.777777778	3.9946167607574825
Q9NW68	PXD004452-Sample-1	colon	3128439.8088235296	3.994333800375533
Q9BXJ8	PXD004452-Sample-1	colon	3127440.9285714286	3.994195112250402
O95900	PXD004452-Sample-1	colon	3127409.404761905	3.994190734650365
P23469	PXD004452-Sample-1	colon	3126349.475490196	3.994043520327865
Q9BS92	PXD004452-Sample-1	colon	3125586.6666666665	3.993937542385379
Q9H1K0	PXD004452-Sample-1	colon	3124623.897058824	3.993803746722953
Q9BYE7	PXD004452-Sample-1	colon	3120931.644444444	3.993290253531717
P12755	PXD004452-Sample-1	colon	3112272.926829268	3.9920836716984263
Q9H1B5	PXD004452-Sample-1	colon	3108586.4166666665	3.991568941780866
Q9UKB1	PXD004452-Sample-1	colon	3106475.234375	3.9912738924615496
P13727	PXD004452-Sample-1	colon	3103823.571428572	3.990903023783086
O76075	PXD004452-Sample-1	colon	3101556.0	3.990585623762266
Q9NPR2	PXD004452-Sample-1	colon	3099412.5	3.9902853770317632
O96006	PXD004452-Sample-1	colon	3098465.5444444446	3.9901526678778767
Q06330	PXD004452-Sample-1	colon	3096941.6666666665	3.989939021962192
P08493	PXD004452-Sample-1	colon	3096906.125	3.9899340378068713
O95639	PXD004452-Sample-1	colon	3091593.03125	3.9891883164918527
Q8NEZ5	PXD004452-Sample-1	colon	3084025.0592105263	3.988123895054813
Q6UX71	PXD004452-Sample-1	colon	3084012.5760869565	3.988122137169404
Q9NVH0	PXD004452-Sample-1	colon	3083892.5045045046	3.988105228210845
Q8ND04	PXD004452-Sample-1	colon	3083868.523333334	3.988101851007915
Q15061	PXD004452-Sample-1	colon	3077528.382352941	3.987208063687839
Q9H479	PXD004452-Sample-1	colon	3077413.571428572	3.987191861503871
Q14194	PXD004452-Sample-1	colon	3075144.994623656	3.9868715946028015
Q92539	PXD004452-Sample-1	colon	3074506.8525641025	3.9867814621585542
Q9H875	PXD004452-Sample-1	colon	3073345.4545454546	3.986617375992656
O43159	PXD004452-Sample-1	colon	3073003.2282608696	3.986569013299688
Q8N9A8	PXD004452-Sample-1	colon	3072150.3571428573	3.986448463921204
Q12912	PXD004452-Sample-1	colon	3070471.090909091	3.986211009575919
Q9H5V9	PXD004452-Sample-1	colon	3065345.106060606	3.985485372633593
Q08AM6	PXD004452-Sample-1	colon	3063147.044871795	3.985173842207312
Q96T58	PXD004452-Sample-1	colon	3055361.416666667	3.984068586828864
Q08397	PXD004452-Sample-1	colon	3055026.25	3.984020943032124
Q9Y6M7	PXD004452-Sample-1	colon	3054085.885057471	3.983887242651541
P48595	PXD004452-Sample-1	colon	3053636.052083333	3.9838232711804062
Q6AI12	PXD004452-Sample-1	colon	3050767.5	3.983415107984145
Q9UBG0	PXD004452-Sample-1	colon	3045724.5727272728	3.9826966239902095
A1IGU5	PXD004452-Sample-1	colon	3042794.529411765	3.9822786235797496
A0A0B4J1V0	PXD004452-Sample-1	colon	3040402.5	3.981937077770005
P12259	PXD004452-Sample-1	colon	3038763.2375478926	3.9817028605483222
P16220	PXD004452-Sample-1	colon	3037272.0	3.981489683295084
Q15003	PXD004452-Sample-1	colon	3036662.842857143	3.981402572190509
O43824	PXD004452-Sample-1	colon	3033509.291666667	3.980951326336755
Q96CN7	PXD004452-Sample-1	colon	3031382.903846154	3.980646793789464
Q9H160	PXD004452-Sample-1	colon	3026569.25	3.9799566121273866
Q01432	PXD004452-Sample-1	colon	3019912.3494623653	3.979000334897199
Q5TCQ9	PXD004452-Sample-1	colon	3016887.3907657657	3.978565096679467
Q9NVE5	PXD004452-Sample-1	colon	3014869.049019608	3.9782744500910585
Q0VDF9	PXD004452-Sample-1	colon	3011650.907407407	3.9778106264292727
Q92545	PXD004452-Sample-1	colon	3010757.3661971837	3.977681754389328
Q9P219	PXD004452-Sample-1	colon	3010353.6583333337	3.97762351659995
Q7Z304	PXD004452-Sample-1	colon	3008759.453125	3.977393464587845
P31751	PXD004452-Sample-1	colon	3007617.1333333333	3.977228546989712
P06276	PXD004452-Sample-1	colon	3007131.6666666665	3.9771584408217073
Q99719	PXD004452-Sample-1	colon	3005363.1052631577	3.9769029473835458
Q9P013	PXD004452-Sample-1	colon	3004969.583333333	3.976846077186261
P46013	PXD004452-Sample-1	colon	2997156.3680555555	3.9757153984150415
Q96GW9	PXD004452-Sample-1	colon	2994092.294444444	3.975271180372215
O75691	PXD004452-Sample-1	colon	2992403.3477218226	3.9750261287409545
Q6UWZ7	PXD004452-Sample-1	colon	2992365.25	3.975020599494472
Q9H9S4	PXD004452-Sample-1	colon	2991673.2125	3.9749201495823447
Q12894	PXD004452-Sample-1	colon	2991460.0	3.974889196899537
Q9BYG4	PXD004452-Sample-1	colon	2987409.464285714	3.974300749337969
P49406	PXD004452-Sample-1	colon	2986502.120833333	3.974168824299583
Q9H4P4	PXD004452-Sample-1	colon	2983682.346153846	3.973758581473304
Q8N1Q1	PXD004452-Sample-1	colon	2982520.277777778	3.973589401872303
Q92572	PXD004452-Sample-1	colon	2982157.777777778	3.9735366138598014
O75113	PXD004452-Sample-1	colon	2973465.9468085105	3.9722689659753136
Q5NDL2	PXD004452-Sample-1	colon	2969385.0	3.971672507146269
P51808	PXD004452-Sample-1	colon	2962224.5	3.970623966392443
Q9Y2Q0	PXD004452-Sample-1	colon	2960940.577160493	3.970435688468105
Q9UKT8	PXD004452-Sample-1	colon	2957720.340909091	3.969963104891593
Q9H1J1	PXD004452-Sample-1	colon	2954727.272727273	3.969523397619307
Q9UMY1	PXD004452-Sample-1	colon	2954097.8571428573	3.969430874415401
P35609	PXD004452-Sample-1	colon	2945624.672727273	3.968183405658245
O60292	PXD004452-Sample-1	colon	2944502.7703703707	3.968017964073682
Q71SY5	PXD004452-Sample-1	colon	2941574.583333333	3.9675858611634895
P33527	PXD004452-Sample-1	colon	2937037.9828767125	3.9669155598249226
P58335	PXD004452-Sample-1	colon	2936424.5454545454	3.966824842471361
Q9UGU5	PXD004452-Sample-1	colon	2931590.833333333	3.96610935185293
Q2TAL8	PXD004452-Sample-1	colon	2930080.324074074	3.965885522902768
Q9NRA8	PXD004452-Sample-1	colon	2929762.5767543856	3.9658384240606814
Q9Y666	PXD004452-Sample-1	colon	2928891.217054264	3.9657092385086337
P15169	PXD004452-Sample-1	colon	2918991.111111111	3.964238769286556
Q15678	PXD004452-Sample-1	colon	2918282.401960784	3.964133313040902
Q9NR09	PXD004452-Sample-1	colon	2915897.069892473	3.963778186285719
P46977	PXD004452-Sample-1	colon	2915430.9722222225	3.963708760026319
P23921	PXD004452-Sample-1	colon	2911428.6860465114	3.963112153560264
O43312	PXD004452-Sample-1	colon	2910548.935483871	3.962980902345453
P17028	PXD004452-Sample-1	colon	2909898.3095238097	3.962883809028215
Q86UW7	PXD004452-Sample-1	colon	2905469.927536232	3.9622223815297968
Q7RTP6	PXD004452-Sample-1	colon	2905070.0074257427	3.9621625994443432
Q86YT6	PXD004452-Sample-1	colon	2903494.144230769	3.961926951291466
O95926	PXD004452-Sample-1	colon	2901344.861111111	3.9616053500065
Q96ER9	PXD004452-Sample-1	colon	2899804.261904762	3.9613746806216303
Q8TDD1	PXD004452-Sample-1	colon	2899564.445652174	3.961338762617282
P16870	PXD004452-Sample-1	colon	2898726.052083333	3.961213170529996
Q8NEB9	PXD004452-Sample-1	colon	2892353.822222222	3.960257416009915
Q96IZ7	PXD004452-Sample-1	colon	2891424.294871795	3.960117822618062
Q6IBW4	PXD004452-Sample-1	colon	2891117.433333333	3.960071729298117
O94913	PXD004452-Sample-1	colon	2890910.472222222	3.960040639144271
Q8IXT5	PXD004452-Sample-1	colon	2884847.339201878	3.959128832843869
O75817	PXD004452-Sample-1	colon	2880669.65	3.958499453834695
Q6QNY1	PXD004452-Sample-1	colon	2880522.095238096	3.958477207666984
Q9UNW1	PXD004452-Sample-1	colon	2879993.8	3.958397549625401
Q5PSV4	PXD004452-Sample-1	colon	2873231.875	3.95737667256176
Q92743	PXD004452-Sample-1	colon	2871365.5263157897	3.957094478734499
Q9NS00	PXD004452-Sample-1	colon	2868884.84375	3.95671911294127
P29622	PXD004452-Sample-1	colon	2866146.895833333	3.956304441910219
Q99541	PXD004452-Sample-1	colon	2865793.076923077	3.9562508259961504
Q16877	PXD004452-Sample-1	colon	2863556.4112903224	3.9559117398246704
Q8IUC6	PXD004452-Sample-1	colon	2858602.0724637685	3.9551597010415382
Q8N4S9	PXD004452-Sample-1	colon	2856246.6762820515	3.954801708847061
A0A075B6I0	PXD004452-Sample-1	colon	2855677.375	3.954715137525756
Q1ED39	PXD004452-Sample-1	colon	2855107.9565217397	3.954628531117193
O95251	PXD004452-Sample-1	colon	2852155.089285714	3.9541791339015617
Q15388	PXD004452-Sample-1	colon	2850388.6	3.953910069212024
Q86VQ1	PXD004452-Sample-1	colon	2849505.1086956523	3.953775436736063
P09914	PXD004452-Sample-1	colon	2847016.1481481483	3.953395927259488
Q5M775	PXD004452-Sample-1	colon	2841530.781609196	3.952558361819007
O75192	PXD004452-Sample-1	colon	2837754.8076923075	3.951980864930792
Q969U6	PXD004452-Sample-1	colon	2835303.2291666665	3.9516055093165896
Q13164	PXD004452-Sample-1	colon	2830153.425925926	3.950815976580756
Q6P3W7	PXD004452-Sample-1	colon	2830013.8791666664	3.9507945622358234
Q9Y639	PXD004452-Sample-1	colon	2829473.7416666667	3.95071166471854
Q7Z5Q1	PXD004452-Sample-1	colon	2829257.596153846	3.9506784873867495
Q6P2C8	PXD004452-Sample-1	colon	2825723.59375	3.950135674637676
Q9BT73	PXD004452-Sample-1	colon	2825222.2916666665	3.95005862108468
Q9UPY3	PXD004452-Sample-1	colon	2823312.590614887	3.949764961692375
P17900	PXD004452-Sample-1	colon	2822320.9375	3.949612394410761
Q5VZL5	PXD004452-Sample-1	colon	2821312.3450704226	3.9494571659933975
Q8N8R7	PXD004452-Sample-1	colon	2818833.125	3.949075363193781
Q8NEL9	PXD004452-Sample-1	colon	2818532.738095238	3.949029080451641
Q86TI0	PXD004452-Sample-1	colon	2805154.208333333	3.946962737617179
O95905	PXD004452-Sample-1	colon	2804748.033950617	3.946899849072675
Q9ULD2	PXD004452-Sample-1	colon	2804433.661458333	3.94685116808988
P05412	PXD004452-Sample-1	colon	2802639.75	3.9465732741452895
Q9NRF2	PXD004452-Sample-1	colon	2802349.0	3.946528217455131
Q96IY4	PXD004452-Sample-1	colon	2796840.35	3.94567367337024
Q9BSD7	PXD004452-Sample-1	colon	2794016.9545454546	3.945235033961797
Q9NXC5	PXD004452-Sample-1	colon	2793239.4262820515	3.945114160240069
Q6ZMP0	PXD004452-Sample-1	colon	2793033.393333333	3.945082124936514
P05423	PXD004452-Sample-1	colon	2792480.625	3.944996165350007
Q96D53	PXD004452-Sample-1	colon	2787403.5344827585	3.9442058432066673
P54802	PXD004452-Sample-1	colon	2783512.979166667	3.943599247514245
Q7L1T6	PXD004452-Sample-1	colon	2781585.1414141417	3.943298354587194
Q13163	PXD004452-Sample-1	colon	2781482.261904762	3.9432822915054473
Q7Z460	PXD004452-Sample-1	colon	2780138.583333333	3.943072441817159
Q8IV36	PXD004452-Sample-1	colon	2779152.52020202	3.9429183783679695
Q96LC7	PXD004452-Sample-1	colon	2777038.1481481483	3.9425878424973257
Q12830	PXD004452-Sample-1	colon	2775032.055348259	3.94227400097906
Q8TCU6	PXD004452-Sample-1	colon	2774503.623493976	3.94219129314462
P32019	PXD004452-Sample-1	colon	2770387.267973856	3.941546479440856
P06213	PXD004452-Sample-1	colon	2769789.4035714287	3.9414527462524394
Q6NSJ0	PXD004452-Sample-1	colon	2769310.641025641	3.941377671265303
Q02410	PXD004452-Sample-1	colon	2768621.435483871	3.941269573816256
P49643	PXD004452-Sample-1	colon	2767616.464285714	3.9411119023221737
Q96LD8	PXD004452-Sample-1	colon	2767497.275	3.941093198732136
Q969X5	PXD004452-Sample-1	colon	2765739.125	3.9408172102097394
Q9NYI0	PXD004452-Sample-1	colon	2760224.97	3.939950477150118
P11388	PXD004452-Sample-1	colon	2759832.5	3.9398887214323466
Q9NQ29	PXD004452-Sample-1	colon	2759590.435185185	3.9398506278074734
Q8IWZ8	PXD004452-Sample-1	colon	2758911.0215053763	3.939743690945764
Q04864	PXD004452-Sample-1	colon	2752826.590909091	3.938784851504314
Q86X95	PXD004452-Sample-1	colon	2752692.5	3.9387636963903487
Q9P2Q2	PXD004452-Sample-1	colon	2750586.4215686275	3.938431291546295
Q92574	PXD004452-Sample-1	colon	2746555.035087719	3.937794302583667
P15056	PXD004452-Sample-1	colon	2746067.6666666665	3.937717231418227
Q2YD98	PXD004452-Sample-1	colon	2743961.9487179485	3.937384081401019
Q6XZF7	PXD004452-Sample-1	colon	2742260.944092827	3.937114775191451
Q3MIX3	PXD004452-Sample-1	colon	2741517.205882353	3.936996972685975
Q9H814	PXD004452-Sample-1	colon	2740386.745370371	3.936817855075128
Q9UBD5	PXD004452-Sample-1	colon	2739079.6794871795	3.936610662816864
Q8NHV4	PXD004452-Sample-1	colon	2738361.419354839	3.936496764225093
A1X283	PXD004452-Sample-1	colon	2738044.782608696	3.9364465438481897
Q9Y2E4	PXD004452-Sample-1	colon	2734993.5628019325	3.935962305303232
Q9C0J8	PXD004452-Sample-1	colon	2733537.4607843137	3.9357310267081
P14780	PXD004452-Sample-1	colon	2730499.5	3.9352480981516926
