#project_accession: PXD005736
#project_title: Proteomic Analysis of Human Cardiac Organoids
#project_description: The mammalian heart undergoes major transitions during postnatal life to acquire the physiological properties of an adult organ. Postnatal life imposes numerous adaptations including electrophysiological, structural and metabolic maturation of cardiomyocytes1, which occur coincident with loss of proliferative capacity and regenerative potential2,3. The discovery of key upstream drivers of cardiomyocyte maturation and cell cycle arrest remains one of the most important unanswered questions in cardiac biology. Discovery of these drivers would facilitate current attempts to promote cardiomyocyte maturation in vitro for drug discovery and to de-differentiate adult cardiomyocytes in vivo for regenerative medicine.   A recent study has suggested that the shift from a low oxygen environment in utero towards a high oxygen environment after birth acts as a key trigger for cardiomyocyte cell cycle exit4. Moreover, it was recently demonstrated that proliferative adult cardiomyocytes reside in a hypoxic niche5 and that exposure of adult mice to gradual hypoxemia is sufficient to drive cell cycle re-entry and regeneration following infarction6. However, it is currently unclear whether postnatal changes in oxygen tension or the associated shifts in cardiomyocyte metabolism are sufficient to promote maturation and cell cycle arrest as human pluripotent stem cell (hPSC)-derived cardiomyocytes fail to mature when cultured at 21% oxygen7,8.   There are considerable changes in metabolic substrate provision during early postnatal life. The mammalian heart relies on high concentrations of carbohydrates and the presence of insulin in utero but later switches to fatty acid dominated substrates present in milk and low insulin levels post-birth9. In order to adapt to these changes in substrates, cardiomyocytes upregulate the genes required for fatty acid oxidation after birth10. The importance of these metabolic adaptations for cardiomyocyte maturation has been difficult to study because genetic disruption of fatty acid oxidation components in vivo can have a broad range of negative health impacts11. Therefore, there is a need to develop alternative approaches for studying the impact of cardiomyocyte metabolism on the maturation process.   hPSCs are now widely used for the generation of defined human somatic cell types, including cardiomyocytes. These cardiomyocytes have now been used extensively for developmental studies, drug screening, disease modeling, and heart repair. However, lack of maturity and inappropriate responses to pharmacological agents have been identified as limitations in 2D or embryoid body based differentiation strategies12. To improve maturity of hPSC-derived cardiomyocytes, long-term culture can be used13, although long-term cultures may not be amenable to high-throughput screening applications and adult-like maturity is still not achieved14. In an effort to better simulate heart muscle structure and function, cardiac tissue engineering to form 3D engineered heart tissue has been used15-19. However, despite these recent advances in human cardiac tissue engineering, cardiac tissues derived from hPSC still lack many features of fully mature adult heart tissue20. Moreover, engineered heart tissue fabrication, culture, mechanical loading and pacing protocols, and analysis methods using organ baths are costly, labor intensive, and the multiple handling steps induce variability.  In order to facilitate higher-throughput experiments, platforms for engineered heart tissue production have been miniaturized, however, screening experiments using semi-automated force of contraction analyses have only been published in 24-well plate formats21. Therefore, we developed a novel 96-well device, the heart dynamometer (Heart-Dyno), for high-throughput functional screening of human cardiac organoids (hCOs) to facilitate screening on a larger scale. The Heart-Dyno is designed to facilitate automated formation of dense muscle bundles from minimal cells and reagents while also facilitating culture and automated force of contraction analysis without any tissue handling.    Using the Heart-Dyno, we define serum-free 3D culture conditions that promote structural, electrophysiological, metabolic and proliferative maturation of hPSC-derived cardiac organoids. Furthermore, we uncover a metabolic mechanism governing cardiomyocyte cell cycle arrest through repression of a β-catenin and YAP1 dependent signalling.
#quantms_version: 1.1
#factor_value: organism part
#INFO=<ID=protein, Number=inf, Type=String, Description="Protein Accession">
#INFO=<ID=sample_accession, Number=1, Type=String, Description="Sample Accession in the SDRF">
#INFO=<ID=condition, Number=1, Type=String, Description="Value of the factor value">
#INFO=<ID=ibaq, Number=1, Type=Float, Description="Intensity based absolute quantification">
#INFO=<ID=ribaq, Number=1, Type=Float, Description="relative iBAQ">
protein	sample_accession	condition	ibaq	ribaq
Q69YN2	PXD005736-Sample-1	heart	37888726.08928572	5.006700651574648
P02774	PXD005736-Sample-1	heart	37886973.91071428	5.006680566996479
Q06546	PXD005736-Sample-1	heart	37836625.368421055	5.006103043013988
O75629	PXD005736-Sample-1	heart	37823168.222222224	5.005948552389032
Q9BXB4	PXD005736-Sample-1	heart	37794468.54166666	5.005618890843668
Q15814	PXD005736-Sample-1	heart	37766139.79545455	5.005293244478285
O95260	PXD005736-Sample-1	heart	37765370.56521739	5.005284398568922
Q9Y2U8	PXD005736-Sample-1	heart	37751633.06122449	5.005126391180955
Q8IWU6	PXD005736-Sample-1	heart	37743483.17567568	5.005032624841828
Q9HCS7	PXD005736-Sample-1	heart	37721331.63	5.00477766378869
Q9H082	PXD005736-Sample-1	heart	37695497.5	5.004480127531278
Q9BQS8	PXD005736-Sample-1	heart	37691918.0060241	5.004438885780981
O14657	PXD005736-Sample-1	heart	37685695.6875	5.004367184954346
P28347	PXD005736-Sample-1	heart	37673794.16666666	5.004230008737332
O14807	PXD005736-Sample-1	heart	37658586.461538464	5.004054662559388
Q8IZ83	PXD005736-Sample-1	heart	37582794.36956522	5.003179715872191
P61024	PXD005736-Sample-1	heart	37577916.25	5.003123342259043
Q9NZL4	PXD005736-Sample-1	heart	37573225.058823526	5.003069121966213
Q5JRA6	PXD005736-Sample-1	heart	37489465.30294118	5.002099894385693
Q96B26	PXD005736-Sample-1	heart	37447694.583333336	5.001615734192348
Q15050	PXD005736-Sample-1	heart	37437540.75	5.001497960540593
Q86UT6	PXD005736-Sample-1	heart	37367392.50326087	5.0006834419231945
Q15113	PXD005736-Sample-1	heart	37366148.69444445	5.000668985782165
O14672	PXD005736-Sample-1	heart	37322791.3	5.000164764426943
Q96S19	PXD005736-Sample-1	heart	37278483.78571428	4.999648888225052
Q9UM11	PXD005736-Sample-1	heart	37214485.66666666	4.998902669165805
Q6PGP7	PXD005736-Sample-1	heart	37204448.87179487	4.998785523584985
P50281	PXD005736-Sample-1	heart	37152972.38095238	4.9981842128048255
Q9H000	PXD005736-Sample-1	heart	37126250.21428572	4.997871735381853
Q6GMV3	PXD005736-Sample-1	heart	37112563.5625	4.99771160250496
Q7KZI7	PXD005736-Sample-1	heart	37105909.6402439	4.997633730740644
Q8N490	PXD005736-Sample-1	heart	37100342.3125	4.997568564810306
Q9NVV4	PXD005736-Sample-1	heart	37060270.85185185	4.997099237085187
Q641Q2	PXD005736-Sample-1	heart	37007307.66666666	4.99647813880034
O95164	PXD005736-Sample-1	heart	36983239.5625	4.996195598784363
O43491	PXD005736-Sample-1	heart	36914204.58303572	4.995384162889435
Q9BQE9	PXD005736-Sample-1	heart	36835735.71428572	4.994459996458339
Q9BTE1	PXD005736-Sample-1	heart	36809121.42857143	4.994146099782397
Q9NQT4	PXD005736-Sample-1	heart	36789978.5	4.993920182116513
Q15397	PXD005736-Sample-1	heart	36785929.21212121	4.993872378876625
Q8TEA8	PXD005736-Sample-1	heart	36747587.55555555	4.993419481419397
Q9P2T1	PXD005736-Sample-1	heart	36718614.083333336	4.993076928803927
Q5ZPR3	PXD005736-Sample-1	heart	36702619.722222224	4.992887712074052
Q8IXT5	PXD005736-Sample-1	heart	36692070.40845071	4.992762866290734
P40937	PXD005736-Sample-1	heart	36682579.0	4.992650509601554
Q8IY95	PXD005736-Sample-1	heart	36665627.5	4.992449770049973
P20908	PXD005736-Sample-1	heart	36659260.97647059	4.992374353745847
Q5QJE6	PXD005736-Sample-1	heart	36649182.39411765	4.992254938504502
O14656	PXD005736-Sample-1	heart	36648346.75	4.992245035970722
Q92791	PXD005736-Sample-1	heart	36599688.0952381	4.991668032412522
Q15022	PXD005736-Sample-1	heart	36586354.45454545	4.991509785663857
Q08AM6	PXD005736-Sample-1	heart	36572489.525641024	4.991345172286727
O95249	PXD005736-Sample-1	heart	36568475.84375	4.991297507619182
Q15170	PXD005736-Sample-1	heart	36567782.60833333	4.991289274539653
Q92621	PXD005736-Sample-1	heart	36534772.15898877	4.990897051394633
Q9H1Y0	PXD005736-Sample-1	heart	36517547.10714286	4.9906922462582335
Q9NW15	PXD005736-Sample-1	heart	36488744.84615385	4.99034957267961
Q5VZE5	PXD005736-Sample-1	heart	36483926.93243244	4.990292225366005
P54652	PXD005736-Sample-1	heart	36429914.98571429	4.989648805842633
P42898	PXD005736-Sample-1	heart	36412783.3125	4.98944452479721
Q96FV9	PXD005736-Sample-1	heart	36362302.83783784	4.988842027534328
Q9HBL7	PXD005736-Sample-1	heart	36339443.25	4.988568917362483
Q96BN8	PXD005736-Sample-1	heart	36301027.02272727	4.988109560284731
Q5VTR2	PXD005736-Sample-1	heart	36236760.538461536	4.987340014156317
Q7Z6K5	PXD005736-Sample-1	heart	36234534.76923077	4.987313337682794
Q9H944	PXD005736-Sample-1	heart	36224192.777777776	4.987189364491366
Q96SU4	PXD005736-Sample-1	heart	36186354.25	4.986735478531722
O95104	PXD005736-Sample-1	heart	36070606.875	4.985344097314699
Q02078	PXD005736-Sample-1	heart	35969539.23076923	4.984125522634932
Q9GZQ3	PXD005736-Sample-1	heart	35968655.416666664	4.984114851374979
Q86SQ0	PXD005736-Sample-1	heart	35944449.10483871	4.983822479960309
Q9H9T3	PXD005736-Sample-1	heart	35922335.30645161	4.9835552104283485
P27918	PXD005736-Sample-1	heart	35910292.5	4.983409590684306
Q6P1A2	PXD005736-Sample-1	heart	35902836.666666664	4.983319411428121
Q99766	PXD005736-Sample-1	heart	35875615.0	4.982990002812754
Q9UPR3	PXD005736-Sample-1	heart	35868323.679487176	4.982901728309466
Q9NZM3	PXD005736-Sample-1	heart	35812750.567073174	4.982228325988063
Q6UX53	PXD005736-Sample-1	heart	35793609.31	4.981996141513504
CONTAMINANT_P02666	PXD005736-Sample-1	heart	35741481.666666664	4.981363200349879
Q2TAL8	PXD005736-Sample-1	heart	35732096.472222224	4.981249145945766
Q6P1M0	PXD005736-Sample-1	heart	35723914.79285714	4.981149692921351
O43318	PXD005736-Sample-1	heart	35692791.53333333	4.980771163542973
Q86V15	PXD005736-Sample-1	heart	35677991.229166664	4.98059104248297
P04424	PXD005736-Sample-1	heart	35629236.5625	4.979997164789065
Q9H7D7	PXD005736-Sample-1	heart	35625004.551724136	4.979945576591626
Q99797	PXD005736-Sample-1	heart	35622531.97065218	4.979915433000185
P48507	PXD005736-Sample-1	heart	35582264.75	4.979424234811287
P54252	PXD005736-Sample-1	heart	35572856.46428572	4.979309388078572
Q15208	PXD005736-Sample-1	heart	35545213.41304348	4.978971774157306
P14317	PXD005736-Sample-1	heart	35503121.81944445	4.978457190700468
Q13574	PXD005736-Sample-1	heart	35459377.1875	4.977921751420887
Q4U2R6	PXD005736-Sample-1	heart	35450635.0	4.977814666858548
Q6ZRF8	PXD005736-Sample-1	heart	35450297.22058824	4.977810528810428
Q9NX70	PXD005736-Sample-1	heart	35445855.5	4.977756110773056
P53355	PXD005736-Sample-1	heart	35432729.0	4.977595250715759
P30622	PXD005736-Sample-1	heart	35432660.07692308	4.977594405933494
Q9UK59	PXD005736-Sample-1	heart	35419610.3	4.977434426693825
O75909	PXD005736-Sample-1	heart	35387554.55555555	4.977041199994097
Q86WU2	PXD005736-Sample-1	heart	35364649.28571428	4.97676000359014
P11172	PXD005736-Sample-1	heart	35355548.96296296	4.976648232976535
O43716	PXD005736-Sample-1	heart	35343080.5	4.976495047978187
O14576	PXD005736-Sample-1	heart	35305566.95	4.976033838036289
Q96EY4	PXD005736-Sample-1	heart	35285716.61111111	4.975789589952512
P82921	PXD005736-Sample-1	heart	35259713.0	4.975469421080089
Q9UJ68	PXD005736-Sample-1	heart	35250236.833333336	4.975352687287839
Q96J42	PXD005736-Sample-1	heart	35247816.940000005	4.975322872384714
O75695	PXD005736-Sample-1	heart	35243939.6875	4.975275097454767
Q9H2P9	PXD005736-Sample-1	heart	35175514.5	4.974431106513633
P32321	PXD005736-Sample-1	heart	35101493.81818182	4.973516247264006
A6NHZ5	PXD005736-Sample-1	heart	35094251.74	4.973426635149254
Q96HR9	PXD005736-Sample-1	heart	35070453.2	4.973132026200081
Q96AG3	PXD005736-Sample-1	heart	35051536.94736842	4.972897713844764
Q8N5M9	PXD005736-Sample-1	heart	35049625.0	4.972874023846797
P50135	PXD005736-Sample-1	heart	35037702.0	4.972726262664303
Q9BZJ0	PXD005736-Sample-1	heart	35034013.46	4.972680540576318
P09132	PXD005736-Sample-1	heart	34921440.333333336	4.9712827959467845
Q99707	PXD005736-Sample-1	heart	34913227.761764705	4.97118064970257
Q14690	PXD005736-Sample-1	heart	34861627.69010989	4.970538308551862
Q9Y617	PXD005736-Sample-1	heart	34826155.75	4.97009618603276
Q5TFE4	PXD005736-Sample-1	heart	34783092.5	4.969558839783407
Q13485	PXD005736-Sample-1	heart	34767845.684210524	4.969368429467086
Q9UBV2	PXD005736-Sample-1	heart	34763507.35135135	4.969314234806934
O75116	PXD005736-Sample-1	heart	34755222.59050633	4.969210722388369
P54764	PXD005736-Sample-1	heart	34736020.21555556	4.96897070694596
P01889	PXD005736-Sample-1	heart	34730155.0	4.968897369649093
Q8WVC6	PXD005736-Sample-1	heart	34713854.115384616	4.968693482101159
Q05397	PXD005736-Sample-1	heart	34674549.485454544	4.968201475228779
O75175	PXD005736-Sample-1	heart	34635835.94736842	4.967716322026724
O14641	PXD005736-Sample-1	heart	34632793.93333333	4.967678176912191
Q9Y314	PXD005736-Sample-1	heart	34609930.25	4.967391372139974
Q9NPA8	PXD005736-Sample-1	heart	34530124.3	4.966388789792415
P31431	PXD005736-Sample-1	heart	34508640.11111111	4.966118493385364
Q9UHF1	PXD005736-Sample-1	heart	34488924.25	4.965870296510623
Q16890	PXD005736-Sample-1	heart	34477931.875	4.9657318552907626
P00450	PXD005736-Sample-1	heart	34453039.09673913	4.965418185062258
O95674	PXD005736-Sample-1	heart	34424994.3125	4.965064525263584
Q3YEC7	PXD005736-Sample-1	heart	34422364.7962963	4.965031350879186
Q8N6T3	PXD005736-Sample-1	heart	34415939.222222224	4.964950274175996
Q9H1Z4	PXD005736-Sample-1	heart	34391138.375	4.964637199651174
Q6UX04	PXD005736-Sample-1	heart	34351222.78947368	4.964132849198538
Q9UJY4	PXD005736-Sample-1	heart	34328115.81458333	4.963840614815651
Q9NV88	PXD005736-Sample-1	heart	34321364.6	4.963755194933915
Q8NBL1	PXD005736-Sample-1	heart	34250183.217391305	4.962853547128986
Q13586	PXD005736-Sample-1	heart	34234360.333333336	4.962652865602903
P46087	PXD005736-Sample-1	heart	34217436.01428571	4.962438111895496
Q8WVM0	PXD005736-Sample-1	heart	34139180.452380955	4.961443739285572
Q13427	PXD005736-Sample-1	heart	34124551.325	4.961257598000048
P47224	PXD005736-Sample-1	heart	34084244.0	4.960744313729828
Q9HAC7	PXD005736-Sample-1	heart	34039713.55555555	4.960176544922867
P51531	PXD005736-Sample-1	heart	34030236.47457627	4.960055615085293
Q9NRK6	PXD005736-Sample-1	heart	34010767.167500004	4.959807076339305
Q99807	PXD005736-Sample-1	heart	33972061.60714286	4.959312551077519
P42226	PXD005736-Sample-1	heart	33960533.06896552	4.959165146710388
O15269	PXD005736-Sample-1	heart	33927542.809523806	4.958743055243676
Q96DZ1	PXD005736-Sample-1	heart	33921143.074074075	4.958661126765224
P39880	PXD005736-Sample-1	heart	33899951.61971831	4.958389726486852
Q96TA2	PXD005736-Sample-1	heart	33885912.182926826	4.958209829096077
P50583	PXD005736-Sample-1	heart	33861014.1	4.957890608694349
P48634	PXD005736-Sample-1	heart	33845935.916666664	4.957697175910109
Q9BQP7	PXD005736-Sample-1	heart	33809750.775	4.957232617508011
O60725	PXD005736-Sample-1	heart	33807334.44444445	4.957201578044427
P07711	PXD005736-Sample-1	heart	33790001.36363637	4.956978857387634
Q9UMY1	PXD005736-Sample-1	heart	33779877.14285714	4.956848713798565
Q15629	PXD005736-Sample-1	heart	33758728.63636363	4.956576730690093
O94811	PXD005736-Sample-1	heart	33750016.04545455	4.956464631725916
Q96D46	PXD005736-Sample-1	heart	33694357.23076923	4.95574782406946
Q9BZF9	PXD005736-Sample-1	heart	33675774.68518519	4.9555082432053
Q8IXH7	PXD005736-Sample-1	heart	33658080.166666664	4.955279988579263
Q96CW5	PXD005736-Sample-1	heart	33642357.94444445	4.955077075354023
Q96P48	PXD005736-Sample-1	heart	33616548.121212125	4.954743764421254
O15164	PXD005736-Sample-1	heart	33565846.69811321	4.954088254818893
Q9BR61	PXD005736-Sample-1	heart	33550872.307692308	4.953894464200581
Q969X1	PXD005736-Sample-1	heart	33456065.0	4.952665507328204
Q15654	PXD005736-Sample-1	heart	33434070.385714285	4.952379900492307
P01619	PXD005736-Sample-1	heart	33414572.0	4.952126550797843
Q5R3I4	PXD005736-Sample-1	heart	33393619.4375	4.951854141610346
O76071	PXD005736-Sample-1	heart	33274317.779411763	4.950299808020372
Q9BT73	PXD005736-Sample-1	heart	33243600.83333333	4.949898707041591
P34096	PXD005736-Sample-1	heart	33226627.5	4.949676910747183
P49961	PXD005736-Sample-1	heart	33189875.05555556	4.949196265581186
Q86UY8	PXD005736-Sample-1	heart	33119105.35714286	4.948269244807076
P00488	PXD005736-Sample-1	heart	33071803.61764706	4.947648528510453
O96005	PXD005736-Sample-1	heart	33062459.14	4.9475258007461695
Q9BQ52	PXD005736-Sample-1	heart	33009963.785714287	4.946835695964795
Q9Y5J1	PXD005736-Sample-1	heart	33006126.60714286	4.946785209319142
Q9NP77	PXD005736-Sample-1	heart	32984967.727272727	4.9465067115861245
Q5BJD5	PXD005736-Sample-1	heart	32902280.33333333	4.945416646396857
P24593	PXD005736-Sample-1	heart	32895863.83333333	4.9453319433832
Q9UGM6	PXD005736-Sample-1	heart	32884581.647058822	4.945182969284436
O75554	PXD005736-Sample-1	heart	32879602.08333333	4.945117201052255
Q6P1N0	PXD005736-Sample-1	heart	32876332.866666667	4.945074017033634
Q99985	PXD005736-Sample-1	heart	32864776.564102564	4.944921332099353
O43164	PXD005736-Sample-1	heart	32798262.36	4.944041483643862
Q9BTE3	PXD005736-Sample-1	heart	32780262.359375	4.943803073244255
Q9Y3A4	PXD005736-Sample-1	heart	32770565.384615384	4.943674582337125
Q15768	PXD005736-Sample-1	heart	32750867.725	4.943413459076259
Q9Y587	PXD005736-Sample-1	heart	32693447.14285714	4.942651362370936
P49790	PXD005736-Sample-1	heart	32691435.810344823	4.942624643332155
P07225	PXD005736-Sample-1	heart	32663857.0	4.942258113695576
Q96MW5	PXD005736-Sample-1	heart	32642464.35	4.941973586562872
P23443	PXD005736-Sample-1	heart	32623104.975	4.941715941679999
Q9BSR8	PXD005736-Sample-1	heart	32620100.625	4.94167594448441
O75365	PXD005736-Sample-1	heart	32615256.0	4.941611439773556
Q8TAF3	PXD005736-Sample-1	heart	32574985.352941178	4.941074877194188
O75153	PXD005736-Sample-1	heart	32556627.760869566	4.940830062095415
O00423	PXD005736-Sample-1	heart	32445545.414634146	4.939345727199771
Q8TC07	PXD005736-Sample-1	heart	32444708.15714286	4.939334520083497
P06858	PXD005736-Sample-1	heart	32425313.63157895	4.9390748335457015
Q6UWE0	PXD005736-Sample-1	heart	32373772.48780488	4.938383958399367
Q9BX40	PXD005736-Sample-1	heart	32362480.8	4.938232453871202
Q9Y259	PXD005736-Sample-1	heart	32361126.5	4.938214279203829
Q92696	PXD005736-Sample-1	heart	32312749.945945945	4.937564567896818
Q9NPD8	PXD005736-Sample-1	heart	32286952.272727277	4.937217699804997
Q5SW79	PXD005736-Sample-1	heart	32250407.372352943	4.936725852900881
P60510	PXD005736-Sample-1	heart	32218188.90625	4.936291771688741
Q9BRT2	PXD005736-Sample-1	heart	32215960.714285716	4.936261735086076
Q9Y3X0	PXD005736-Sample-1	heart	32204733.954545453	4.936110363857335
Q9UNQ2	PXD005736-Sample-1	heart	32200505.76190476	4.936053341144803
O43252	PXD005736-Sample-1	heart	32189228.8125	4.935901220096887
Q147U7	PXD005736-Sample-1	heart	32148945.63636364	4.935357382366161
Q2NL82	PXD005736-Sample-1	heart	32128748.818181816	4.935084461345845
P55212	PXD005736-Sample-1	heart	32124194.33333333	4.935022892566458
Q8NCF5	PXD005736-Sample-1	heart	32088831.0	4.9345445440693645
Q5JR59	PXD005736-Sample-1	heart	32067771.17808219	4.934259424082745
Q86TN4	PXD005736-Sample-1	heart	32047724.666666668	4.933987848874344
Q96TC7	PXD005736-Sample-1	heart	32007868.26190476	4.9334473989901415
O75298	PXD005736-Sample-1	heart	32003461.346153848	4.933387600226155
Q9UL26	PXD005736-Sample-1	heart	31972824.33333333	4.932971649644288
Q969F1	PXD005736-Sample-1	heart	31923196.25	4.932297015860324
Q5JVS0	PXD005736-Sample-1	heart	31916254.5	4.932202567562407
Q13620	PXD005736-Sample-1	heart	31854438.701754387	4.931360604988906
Q9GZU8	PXD005736-Sample-1	heart	31854279.64285714	4.931358436419104
Q9ULC3	PXD005736-Sample-1	heart	31841005.230769232	4.931177418184703
P02750	PXD005736-Sample-1	heart	31834947.529411763	4.931094786479437
P05452	PXD005736-Sample-1	heart	31834085.8	4.931083030550098
Q9HAF1	PXD005736-Sample-1	heart	31812715.916666668	4.930791395385125
Q9Y6D5	PXD005736-Sample-1	heart	31791179.50990099	4.930497289405826
Q86TI2	PXD005736-Sample-1	heart	31773425.535714287	4.930254687309389
Q12769	PXD005736-Sample-1	heart	31708923.74561404	4.929372149675844
Q9P2Y4	PXD005736-Sample-1	heart	31707601.344827585	4.929354037319051
O60231	PXD005736-Sample-1	heart	31689467.666666668	4.929105591871983
Q5EB52	PXD005736-Sample-1	heart	31674253.0	4.928897029437997
Q9H4Z3	PXD005736-Sample-1	heart	31584452.96875	4.927664007559145
Q96SB4	PXD005736-Sample-1	heart	31445837.85185185	4.925753818770741
Q9NSK0	PXD005736-Sample-1	heart	31407671.763157893	4.925226391619756
Q13043	PXD005736-Sample-1	heart	31400272.07692308	4.925124059248467
O43709	PXD005736-Sample-1	heart	31399798.125	4.925117504010417
P49757	PXD005736-Sample-1	heart	31390071.6	4.924982954402721
CONTAMINANT_P00735	PXD005736-Sample-1	heart	31348504.0625	4.924407469396456
P17405	PXD005736-Sample-1	heart	31314105.33333333	4.923930656192977
Q15811	PXD005736-Sample-1	heart	31296551.76	4.92368713789785
P08247	PXD005736-Sample-1	heart	31292835.545454547	4.923635565848912
Q96GQ5	PXD005736-Sample-1	heart	31290057.444444444	4.923597008540932
P07738	PXD005736-Sample-1	heart	31285803.57142857	4.923537962335242
Q9HAV4	PXD005736-Sample-1	heart	31272225.53448276	4.923349437642329
Q7Z7E8	PXD005736-Sample-1	heart	31270153.722222224	4.92332066430037
Q86V88	PXD005736-Sample-1	heart	31246468.63636364	4.922991590137504
Q8N1G2	PXD005736-Sample-1	heart	31228392.885416668	4.922740282686143
Q9NX55	PXD005736-Sample-1	heart	31222236.666666668	4.922654659471122
P08253	PXD005736-Sample-1	heart	31180184.424242426	4.922069327707328
Q00536	PXD005736-Sample-1	heart	31173286.785714287	4.921973243036979
Q4V328	PXD005736-Sample-1	heart	31157066.010869566	4.921747202501343
Q9BZI7	PXD005736-Sample-1	heart	31103404.30555556	4.920998573775614
P16333	PXD005736-Sample-1	heart	31098541.157894734	4.920930664703563
Q92506	PXD005736-Sample-1	heart	31038067.95833333	4.920085327774559
P53370	PXD005736-Sample-1	heart	31034466.19047619	4.920034927773056
Q12965	PXD005736-Sample-1	heart	31000479.672413792	4.919559061838942
Q8NBN3	PXD005736-Sample-1	heart	30982105.2	4.919301572344841
Q9H008	PXD005736-Sample-1	heart	30980871.59090909	4.919284279772765
Q86U70	PXD005736-Sample-1	heart	30974893.14285714	4.9192004649084495
Q96T23	PXD005736-Sample-1	heart	30934330.878030304	4.918631374580245
O14734	PXD005736-Sample-1	heart	30924254.1875	4.918489882461496
Q96JC1	PXD005736-Sample-1	heart	30900759.589285716	4.918159803283931
O60306	PXD005736-Sample-1	heart	30892334.04923077	4.918041370450741
Q8N3Z0	PXD005736-Sample-1	heart	30891715.11764706	4.918032669222022
Q9BZF1	PXD005736-Sample-1	heart	30874892.153846152	4.917796097363816
Q9Y294	PXD005736-Sample-1	heart	30869097.14285714	4.917714575540197
P01861	PXD005736-Sample-1	heart	30854695.785714287	4.91751191689737
Q99615	PXD005736-Sample-1	heart	30834910.859375	4.917233345348744
Q96Q05	PXD005736-Sample-1	heart	30833259.664150946	4.917210088457273
Q9H9Q2	PXD005736-Sample-1	heart	30811260.0	4.916900106865977
Q9NX24	PXD005736-Sample-1	heart	30790702.8	4.916610249905289
O60524	PXD005736-Sample-1	heart	30741484.709803924	4.915915486712052
P19320	PXD005736-Sample-1	heart	30697397.4	4.915292204581952
O60610	PXD005736-Sample-1	heart	30673281.93548387	4.914950894568103
Q9NQX3	PXD005736-Sample-1	heart	30616809.45	4.914150579371597
Q8N9N8	PXD005736-Sample-1	heart	30605836.714285716	4.913994904995474
P62341	PXD005736-Sample-1	heart	30597747.0	4.913880097394947
Q9HCN4	PXD005736-Sample-1	heart	30588774.884615384	4.91375273142903
A9UHW6	PXD005736-Sample-1	heart	30571369.0	4.913505535154952
CONTAMINANT_Q28107	PXD005736-Sample-1	heart	30542392.34090909	4.913093699790409
Q96G23	PXD005736-Sample-1	heart	30541026.666666668	4.913074280288446
Q9Y6I9	PXD005736-Sample-1	heart	30529073.60714286	4.912904274087832
Q8TF74	PXD005736-Sample-1	heart	30504574.314814813	4.912555616965005
Q58WW2	PXD005736-Sample-1	heart	30495084.891891893	4.912420494766005
P17252	PXD005736-Sample-1	heart	30490437.09375	4.91235429829759
Q16585	PXD005736-Sample-1	heart	30477851.67647059	4.912174999272973
Q17R31	PXD005736-Sample-1	heart	30393174.53333333	4.910966712111771
P28906	PXD005736-Sample-1	heart	30381012.625	4.910792893258864
Q06265	PXD005736-Sample-1	heart	30347376.3125	4.910311798118363
Q9BWH6	PXD005736-Sample-1	heart	30310442.713114757	4.90978292778805
P07948	PXD005736-Sample-1	heart	30307708.285714287	4.909743746562215
Q8WWM9	PXD005736-Sample-1	heart	30294481.653846152	4.909554174095232
Q12800	PXD005736-Sample-1	heart	30221494.42105263	4.9085065840247335
Q96CB8	PXD005736-Sample-1	heart	30214640.83333333	4.908408084167721
Q70IA6	PXD005736-Sample-1	heart	30176658.35	4.907861794045841
Q6ZMI0	PXD005736-Sample-1	heart	30176023.38636364	4.907852655721062
Q9P2W9	PXD005736-Sample-1	heart	30169783.02	4.907762834842104
Q01780	PXD005736-Sample-1	heart	30167218.490384616	4.907725916830488
Q8IZV5	PXD005736-Sample-1	heart	30163041.25	4.907665776116381
Q9H5Q4	PXD005736-Sample-1	heart	30158248.95833333	4.907596770104616
Q9H334	PXD005736-Sample-1	heart	30066883.695652176	4.906279065747251
Q9BXF6	PXD005736-Sample-1	heart	30047113.18571429	4.905993401039347
Q99417	PXD005736-Sample-1	heart	30014887.83333333	4.905527372807789
Q6P9B9	PXD005736-Sample-1	heart	30008565.5	4.9054358834203216
Q8ND24	PXD005736-Sample-1	heart	29872905.6875	4.903468115841802
P18084	PXD005736-Sample-1	heart	29862770.931818184	4.903320751025351
Q8ND76	PXD005736-Sample-1	heart	29833847.21052632	4.902899909311801
Q9NZN5	PXD005736-Sample-1	heart	29815072.669014085	4.902626520285989
P16298	PXD005736-Sample-1	heart	29805756.04	4.902490790518681
P13995	PXD005736-Sample-1	heart	29790599.5	4.90226989104357
P02489	PXD005736-Sample-1	heart	29779616.363636363	4.902109746733142
O14787	PXD005736-Sample-1	heart	29778269.4	4.902090102688791
Q8N3C0	PXD005736-Sample-1	heart	29776789.547008548	4.902068519568911
Q8IUR7	PXD005736-Sample-1	heart	29762700.0625	4.901862975801933
Q9NWB6	PXD005736-Sample-1	heart	29751211.818181816	4.901695308074558
Q9H0L4	PXD005736-Sample-1	heart	29749735.07142857	4.901673750670861
P18887	PXD005736-Sample-1	heart	29612841.785714287	4.89967073438924
Q06203	PXD005736-Sample-1	heart	29594682.195652176	4.899404328720684
Q9H3Z4	PXD005736-Sample-1	heart	29576351.714285716	4.899135250199093
O15344	PXD005736-Sample-1	heart	29569648.7	4.899036813039912
P23229	PXD005736-Sample-1	heart	29556535.90677966	4.898844180490757
P18615	PXD005736-Sample-1	heart	29544011.42105263	4.898660110617725
